collision_date,day,year,mo,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS,co2,wind,so2,pressure
2015-01-31,6,2015,1,24.5,12.9,1006.9,7.8,20.3,27.0,36.9,34.0,17.1,0.06,999.9,0,526,13.036507999999994,158.08437500000008,2.2576388333333339,1014.4305556666665
2015-02-01,7,2015,2,24.8,10.2,1018.4,10.0,16.8,25.1,32.1,32.0,17.1,0.0,999.9,0,361,28.069444333333315,126.26145825000006,3.9159721666666658,1015.9861110000002
2015-02-02,1,2015,2,33.1,27.4,1014.4,5.7,12.8,27.0,36.9,46.0,19.9,0.0,999.9,1,680,20.189460666666665,129.51195675,2.1783991666666669,998.49275366666654
2015-02-03,2,2015,2,21.0,11.7,1016.9,9.3,17.6,33.0,42.9,46.0,14.0,0.86,999.9,0,740,24.540277666666668,140.29687500000006,3.1395834999999988,1017.8472223333333
2015-02-04,3,2015,2,28.1,18.4,1024.9,10.0,7.6,12.0,999.9,39.9,14.0,0.0,999.9,0,585,42.493055333333338,106.66354149999995,3.7687499999999994,1015.8888889999998
2015-02-05,4,2015,2,34.1,28.9,1012.6,7.2,12.9,28.9,40.0,39.9,15.1,0.0,999.9,1,569,22.440277666666667,152.32604149999992,2.5169643333333327,1011.0555556666665
2015-02-06,5,2015,2,16.8,5.0,1018.5,9.8,15.8,26.0,38.1,39.9,10.9,0.01,999.9,0,652,27.285787000000006,139.46249999999992,4.8144661666666648,1017.0694443333332
2015-02-07,6,2015,2,27.4,16.0,1019.2,9.5,10.3,15.9,999.9,33.1,10.9,0.0,999.9,0,449,39.793494333333349,95.971875,6.0138889999999963,1013.6527776666665
2015-02-08,7,2015,2,34.5,29.9,1015.9,7.6,6.0,9.9,999.9,37.9,21.9,0.0,999.9,0,394,23.351388999999998,45.014583500000008,1.9631945,1008.0833333333337
2015-02-09,1,2015,2,37.1,34.3,1014.1,6.3,14.9,20.0,28.0,37.9,30.9,0.04,999.9,0,547,15.62146466666667,37.51354175,1.1921718333333335,1010.2499996666669
2015-02-10,2,2015,2,36.4,32.9,1013.9,7.4,21.1,27.0,34.0,37.9,35.1,0.07,999.9,0,571,17.55416633333332,132.67187500000003,1.9270831666666672,1012.0138890000001
2015-02-11,3,2015,2,32.6,23.3,1014.0,9.9,23.9,29.9,40.0,37.0,30.9,0.01,999.9,0,610,23.620906666666663,95.354166500000019,1.9341991666666669,1011.4166666666669
2015-02-12,4,2015,2,31.0,23.6,1009.5,8.9,9.5,14.0,999.9,35.1,27.0,0.0,999.9,0,526,27.170833333333334,132.71354174999996,2.5758926666666664,1004.0000000000005
2015-02-13,5,2015,2,21.8,11.0,1010.9,8.1,16.2,24.1,33.0,35.1,14.0,0.04,999.9,0,757,14.990782666666668,144.70000000000007,2.211111,1014.0833330000003
2015-02-14,6,2015,2,20.6,8.9,1016.8,8.6,8.4,21.0,999.9,33.1,8.1,0.0,999.9,1,436,33.188889000000017,93.872916750000044,4.5250001666666622,1002.916666666667
2015-02-15,7,2015,2,25.7,21.0,996.7,4.6,19.6,41.0,55.9,34.0,8.1,0.04,999.9,1,454,10.216666666666667,157.36354149999988,2.4645833333333327,1003.4583333333337
2015-02-16,1,2015,2,10.7,-4.6,1010.9,8.6,22.7,29.9,42.9,32.0,1.9,0.0,999.9,0,402,15.747222333333328,152.33541650000006,2.5965278333333339,1015.4583336666675
2015-02-17,2,2015,2,21.7,11.8,1014.9,6.5,7.7,15.9,22.0,28.9,17.1,0.0,999.9,0,620,29.376839999999984,64.484375250000042,3.4936146666666663,1007.9722219999995
2015-02-18,3,2015,2,30.6,24.5,1010.4,10.0,8.8,13.0,999.9,36.0,16.0,0.0,999.9,0,626,38.716666666666683,78.307291499999991,5.2375000000000007,1004.9583333333333
2015-02-19,4,2015,2,27.0,19.7,1003.6,6.9,11.0,25.1,32.1,36.0,19.9,0.0,999.9,0,515,15.488725333333331,148.36979174999993,2.9104166666666673,1004.3194446666671
2015-02-20,5,2015,2,14.1,-0.8,1013.5,9.5,18.8,24.1,32.1,19.0,8.6,0.01,999.9,0,621,17.854166666666689,138.12708325,3.4986111666666666,1019.0694443333333
2015-02-21,6,2015,2,21.9,10.6,1031.6,10.0,8.5,15.9,999.9,37.0,3.9,0.0,999.9,0,517,33.570833000000057,102.08333325000001,4.3402778333333334,1023.2499999999999
2015-02-22,7,2015,2,36.0,34.0,1021.6,2.6,7.7,22.0,28.0,41.0,33.1,0.82,999.9,1,519,38.999999999999986,117.28958349999995,4.32083333333333,1016.2638886666668
2015-02-23,1,2015,2,29.4,19.6,1020.2,6.0,8.9,18.1,25.1,41.0,21.0,0.25,999.9,1,574,14.503535333333334,158.90729174999996,2.6647029999999989,1020.2222219999999
2015-02-24,2,2015,2,14.3,0.2,1024.1,10.0,11.9,20.0,26.0,33.1,8.1,0.0,999.9,0,580,25.033997666666675,109.76512674999994,3.8681935000000016,1016.6847826666665
2015-02-25,3,2015,2,29.9,21.8,1009.4,7.9,12.4,20.0,27.0,33.8,23.0,0.02,999.9,0,628,33.254312666666657,129.49479149999993,4.6173611666666643,1005.736111
2015-02-26,4,2015,2,28.0,19.6,1014.9,7.5,12.0,25.1,31.1,33.1,25.0,0.0,999.9,1,539,20.75277766666667,73.050000249999925,2.3617424999999983,1011.25
2015-02-27,5,2015,2,24.2,12.2,1023.7,10.0,9.3,15.9,999.9,30.9,19.9,0.0,999.9,0,703,20.543901333333341,133.47064400000005,3.0324618333333331,1023.3219696666666
2015-02-28,6,2015,2,22.2,9.9,1037.3,10.0,7.2,11.1,15.0,28.0,16.0,0.0,999.9,0,538,24.065277666666674,126.58125025000008,3.209027833333332,1035.6805553333336
2015-03-01,7,2015,3,23.1,14.2,1037.5,9.1,5.1,8.9,999.9,30.9,10.0,0.0,999.9,0,693,42.756944333333344,89.098958500000052,3.3229168333333323,1027.5277776666665
2015-03-02,1,2015,3,33.4,27.2,1016.1,6.8,10.9,20.0,28.0,36.0,30.2,0.36,999.9,0,650,23.869246000000011,149.43541675000003,3.0302578333333319,1015.8472223333332
2015-03-03,2,2015,3,27.0,10.3,1026.1,10.0,10.8,15.9,21.0,36.0,23.0,0.12,999.9,0,631,27.804430666666654,111.53147650000001,2.1090408333333319,1019.3725846666669
2015-03-04,3,2015,3,36.1,33.8,1009.2,3.1,14.8,20.0,28.0,41.0,23.0,0.31,999.9,1,574,34.417658666666682,123.48854174999998,2.9360748333333344,1005.4861113333333
2015-03-05,4,2015,3,32.7,30.2,1014.8,1.6,10.0,15.9,25.1,41.0,24.1,0.31,999.9,1,830,21.627777666666667,154.74714675,2.0340276666666655,1014.7916666666669
2015-03-06,5,2015,3,22.7,12.6,1028.3,8.3,11.7,19.0,26.0,37.0,16.0,0.01,999.9,0,939,24.216968666666663,111.87219200000003,2.6654761666666662,1025.7101450000005
2015-03-07,6,2015,3,25.0,15.9,1023.3,9.9,10.9,21.0,28.9,33.1,12.0,0.0,999.9,0,578,33.501388999999989,125.81770849999997,4.314583333333335,1016.958333333333
2015-03-08,7,2015,3,33.8,28.0,1016.9,9.2,8.0,17.1,27.0,39.0,14.0,0.0,999.9,0,464,38.683333,114.065625,3.6763888333333328,1013.4305556666662
2015-03-09,1,2015,3,35.6,26.1,1020.1,9.6,9.5,20.0,25.1,44.1,24.1,0.0,999.9,0,661,37.073671333333337,114.95520824999997,3.0394210000000008,1016.6805556666669
2015-03-10,2,2015,3,36.5,30.3,1025.5,9.9,6.0,13.0,999.9,44.1,24.1,0.0,999.9,0,584,59.290278000000008,82.518750000000054,3.4111111666666685,1017.8888890000003
2015-03-11,3,2015,3,42.1,38.5,1012.8,5.0,12.3,19.0,25.1,48.0,28.0,0.55,999.9,1,565,27.188889000000014,139.11666675000004,1.76875,1010.2777780000001
2015-03-12,4,2015,3,38.1,21.9,1020.9,10.0,14.1,22.9,31.1,48.0,33.1,0.25,999.9,0,586,11.787499999999998,157.59895824999992,1.036715166666667,1024.0670289999998
2015-03-13,5,2015,3,31.1,11.6,1034.5,10.0,12.3,20.0,26.0,41.0,26.1,0.0,999.9,0,609,20.382192333333339,74.037816999999976,1.1519836666666667,1029.1624396666668
2015-03-14,6,2015,3,38.7,33.3,1025.1,5.8,10.8,21.0,28.0,46.0,26.1,0.0,999.9,1,507,29.573611000000007,106.14479199999991,1.1340276666666667,1010.0694446666669
2015-03-15,7,2015,3,38.5,33.8,1002.5,7.0,12.3,21.0,28.9,46.0,30.9,1.16,999.9,0,459,10.28333333333333,161.64895824999996,1.1944444999999997,1004.3750000000001
2015-03-16,1,2015,3,32.9,18.5,1011.1,9.0,17.1,27.0,39.0,43.0,28.0,0.01,999.9,0,529,32.595202333333347,126.51666649999999,2.0960680000000007,1008.5416666666665
2015-03-17,2,2015,3,38.6,34.1,1003.7,7.9,10.1,27.0,39.0,46.9,28.0,0.01,999.9,0,528,25.477777666666658,143.96961075,2.4604166666666663,1000.6527780000009
2015-03-18,3,2015,3,31.0,3.9,1009.0,10.0,21.1,29.9,44.1,46.9,28.0,0.19,999.9,0,547,12.277777666666672,148.41394925000009,1.6727181666666671,1008.7638887500001
2015-03-19,4,2015,3,27.6,-1.5,1020.8,10.0,18.3,26.0,35.0,35.1,21.9,0.0,999.9,0,582,17.126388666666656,142.82187500000003,1.922222166666667,1016.4583332499998
2015-03-20,5,2015,3,30.3,13.2,1027.2,9.0,6.3,13.0,15.9,35.1,21.9,0.0,999.9,0,570,21.349513333333331,56.692481999999956,1.1853305000000003,1015.35688425
2015-03-21,6,2015,3,34.2,31.0,1016.6,7.0,8.5,13.0,999.9,41.0,21.9,0.02,999.9,0,507,23.659999999999986,131.98020824999998,2.3951388333333359,1006.3645832500001
2015-03-22,7,2015,3,35.1,18.8,1011.9,9.4,15.7,25.1,33.0,41.0,21.0,0.13,999.9,0,432,8.4402776666666615,161.46354150000008,1.2923611666666681,1008.3229165
2015-03-23,1,2015,3,27.2,1.4,1019.5,10.0,14.9,22.0,32.1,37.9,21.0,0.0,999.9,0,586,11.985479999999995,148.25652174999993,1.8900793333333334,1014.0114869999992
2015-03-24,2,2015,3,31.4,16.3,1024.7,10.0,6.7,11.1,999.9,37.9,21.0,0.0,999.9,0,601,21.249999999999996,104.45104174999997,1.8611111666666662,1017.84375
2015-03-25,3,2015,3,33.6,24.1,1028.8,9.9,6.7,11.1,999.9,44.1,24.1,0.0,999.9,0,538,40.883888666666692,78.684374749999989,2.6773989999999994,1017.9374997499998
2015-03-26,4,2015,3,42.6,39.7,1016.9,4.2,12.8,18.1,27.0,46.9,27.0,0.02,999.9,1,525,37.668538666666691,107.30824299999998,1.5978606666666666,1000.8845107499997
2015-03-27,5,2015,3,42.4,40.0,1004.3,5.1,13.1,20.0,31.1,48.9,37.9,0.44,999.9,1,532,18.144949666666655,156.46847825,1.3826511666666661,997.9406704999999
2015-03-28,6,2015,3,37.4,34.5,1005.4,7.8,12.7,20.0,28.0,39.0,33.8,0.24,999.9,0,459,11.801388666666666,157.03437499999987,1.3722221666666665,1002.2708334999995
2015-03-29,7,2015,3,34.9,23.9,1019.2,9.5,10.6,18.1,22.9,39.9,28.9,0.19,999.9,0,505,13.213888999999998,141.64687500000002,1.3708333333333316,1013.125
2015-03-30,1,2015,3,36.8,28.3,1014.8,9.8,11.0,14.0,20.0,44.1,27.0,0.0,999.9,0,556,20.501514999999987,123.2510414999999,1.7126984999999992,1002.5312499999998
2015-03-31,2,2015,3,39.4,31.2,1008.0,9.8,13.6,20.0,26.0,46.0,33.1,0.0,999.9,0,628,19.488888666666671,124.0916665,1.2769389999999994,1000.4374999999995
2015-04-01,3,2015,4,37.9,24.8,1012.3,9.8,11.5,21.0,26.0,46.0,34.0,0.01,999.9,0,648,19.483127333333346,146.69456525000004,1.8741676666666658,1008.7368660000001
2015-04-02,4,2015,4,37.1,27.6,1022.3,9.9,7.0,15.9,999.9,46.9,24.1,0.0,999.9,0,653,32.331642666666646,99.545244500000024,2.1518761666666668,1010.8994564999998
2015-04-03,5,2015,4,45.0,41.6,1012.8,5.9,14.6,19.0,22.0,48.0,42.1,0.0,999.9,0,491,29.145833333333329,108.27708325,1.2520833333333341,999.78124974999957
2015-04-04,6,2015,4,47.3,39.1,1004.1,4.8,13.7,26.0,35.0,57.0,41.0,0.27,999.9,1,507,10.922222333333329,149.13267550000009,0.82500000000000051,1001.3229167499999
2015-04-05,7,2015,4,41.6,27.3,1020.4,10.0,12.5,18.1,25.1,57.0,34.0,0.05,999.9,0,422,16.218055333333332,112.82083325000013,1.5645833333333334,1012.78125
2015-04-06,1,2015,4,43.2,36.1,1026.3,9.5,6.8,13.0,999.9,51.1,32.0,0.0,999.9,1,510,27.189069999999997,103.50729175000004,1.3106060000000008,1014.9374997500006
2015-04-07,2,2015,4,44.2,40.5,1024.0,8.6,9.3,18.1,21.0,51.1,32.0,0.12,999.9,0,452,27.780072333333361,97.180118000000022,1.0460335,1014.6100542500002
2015-04-08,3,2015,4,41.2,34.2,1028.3,10.0,14.8,22.0,28.0,48.0,39.0,0.06,999.9,0,457,11.863976666666664,68.274682999999982,0.637249833333333,1017.3043477500001
2015-04-09,4,2015,4,39.4,35.5,1024.6,4.5,18.7,24.1,33.0,46.9,37.0,0.18,999.9,0,452,12.70388899999999,81.283333249999913,0.58888900000000011,1016.4687497499996
2015-04-10,5,2015,4,43.9,41.7,1015.2,3.6,9.4,21.0,27.0,53.1,37.0,0.01,999.9,1,486,26.377777666666663,108.31666675,0.88371283333333339,1004.0729165000001
2015-04-11,6,2015,4,47.8,40.7,1010.9,5.1,12.4,19.0,24.1,57.9,39.9,0.26,999.9,1,576,11.194444666666675,144.70624999999998,0.94374983333333373,1006.9166665000001
2015-04-12,7,2015,4,45.0,31.4,1022.8,10.0,10.1,15.9,22.9,57.9,32.0,0.0,999.9,0,443,19.647222333333342,115.1072917499999,1.4305554999999996,1017.0104164999998
2015-04-13,1,2015,4,45.0,38.2,1027.8,10.0,9.1,12.0,999.9,54.0,32.0,0.0,999.9,0,554,27.241468,98.809375,1.4262534999999996,1016.3333335000003
2015-04-14,2,2015,4,49.8,46.3,1021.3,8.9,10.2,20.0,29.9,54.0,37.9,0.0,999.9,0,542,28.341063000000005,124.13147649999998,1.2979298333333338,1011.589674
2015-04-15,3,2015,4,50.6,35.8,1019.2,8.3,6.9,19.0,27.0,62.1,37.9,0.03,999.9,1,595,18.153594666666656,150.39166674999993,1.3097221666666667,1014.0416665000001
2015-04-16,4,2015,4,46.4,28.5,1029.7,10.0,8.6,13.0,17.1,62.1,37.9,0.0,999.9,0,560,16.005177000000014,84.05312475,0.98194449999999922,1020.6770832499992
2015-04-17,5,2015,4,47.5,43.2,1021.5,6.9,12.5,15.9,24.1,54.0,39.0,0.0,999.9,1,679,21.808393999999996,119.50135875000001,0.97724733333333291,1008.1770832499997
2015-04-18,6,2015,4,51.9,45.2,1012.7,7.3,7.7,14.0,999.9,64.0,41.0,0.12,999.9,1,605,16.447222000000004,124.37187525000002,1.0877613333333329,1005.5520829999998
2015-04-19,7,2015,4,46.3,37.4,1022.0,9.9,11.0,20.0,27.0,64.0,39.9,0.0,999.9,0,471,5.7916666666666652,76.822916749999962,0.64791666666666736,1014.0625
2015-04-20,1,2015,4,45.2,40.7,1019.6,8.5,16.2,28.9,38.1,52.0,39.9,0.0,999.9,0,630,14.003425666666669,86.959782500000046,0.41399616666666655,999.38088750000031
2015-04-21,2,2015,4,51.5,48.6,1004.0,3.6,14.3,26.0,35.0,55.9,39.9,0.32,999.9,1,645,21.013888999999995,117.69791650000003,0.80138883333333322,995.29166674999976
2015-04-22,3,2015,4,49.8,39.7,1007.9,10.0,8.6,15.9,22.0,57.0,37.9,0.05,999.9,0,568,23.523611000000002,110.93541649999993,1.3339826666666668,996.1979167500001
2015-04-23,4,2015,4,46.9,37.6,1003.6,9.8,13.4,22.0,28.9,57.0,37.9,0.13,999.9,0,612,9.800529,145.05625,0.86846133333333331,998.28503800000021
2015-04-24,5,2015,4,44.0,27.7,1006.0,10.0,14.6,21.0,28.0,51.1,37.9,0.0,999.9,0,676,8.3063129999999976,157.05028425000003,0.95101,1002.2575755
2015-04-25,6,2015,4,43.7,27.5,1007.6,9.9,12.9,19.0,22.9,51.1,37.0,0.0,999.9,0,592,14.702777666666668,128.0635415,1.1381943333333329,1000.1458332499999
2015-04-26,7,2015,4,46.1,34.0,1004.6,9.8,7.4,11.1,999.9,54.0,37.0,0.0,999.9,0,477,8.9555553333333364,123.396875,0.87013900000000055,996.0625
2015-04-27,1,2015,4,49.0,37.9,1001.5,10.0,8.9,15.0,21.0,57.0,39.0,0.0,999.9,0,558,10.738203666666671,150.18541674999994,0.94740266666666684,995.89393950000022
2015-04-28,2,2015,4,46.0,35.9,1004.1,9.8,15.7,26.0,33.0,57.0,41.0,0.02,999.9,0,613,10.428090666666668,151.05751825000004,0.92699716666666687,998.37182975000007
2015-04-29,3,2015,4,49.3,38.5,1004.5,9.8,7.8,14.0,18.1,55.9,39.9,0.0,999.9,0,679,10.049494666666671,125.40416650000006,0.74940466666666683,996.58333324999978
2015-04-30,4,2015,4,48.1,38.3,1009.8,10.0,7.8,15.9,19.0,57.0,39.0,0.0,999.9,0,640,8.98055533333334,89.93020825,0.56041649999999976,1000.4687499999997
2015-05-01,5,2015,5,43.8,37.2,1014.2,9.6,13.3,19.0,22.9,57.0,39.0,0.0,999.9,0,642,11.424999666666672,104.21770850000006,0.62500000000000033,1005.7708332499997
2015-05-02,6,2015,5,44.4,36.7,1015.4,10.0,9.6,15.0,999.9,51.1,39.0,0.0,999.9,0,540,18.876389,104.04687499999999,1.0534723333333329,1006.7916665
2015-05-03,7,2015,5,44.5,38.0,1019.0,9.9,5.3,11.1,999.9,53.1,32.0,0.0,999.9,1,555,22.919444333333331,105.52083349999997,1.4277778333333326,1010.1562499999999
2015-05-04,1,2015,5,52.2,47.2,1023.4,9.9,8.8,14.0,20.0,60.1,32.0,0.0,999.9,0,641,31.712625999999975,101.62205599999993,1.2718523333333336,1013.1014492499995
2015-05-05,2,2015,5,57.1,48.6,1022.4,9.8,11.0,15.9,21.0,71.1,46.0,0.0,999.9,0,638,27.221724999999996,119.94375000000001,1.3310786666666674,1013.4166667499999
2015-05-06,3,2015,5,55.3,42.1,1023.9,9.7,6.8,13.0,999.9,71.1,46.9,0.0,999.9,0,568,19.970833000000013,81.753124999999983,0.99166650000000034,1015.77083325
2015-05-07,4,2015,5,55.9,42.3,1022.4,9.8,7.2,14.0,999.9,70.0,42.1,0.0,999.9,0,684,31.709722333333332,103.88958324999999,1.3152776666666652,1013.7499999999999
2015-05-08,5,2015,5,52.4,47.8,1021.8,7.1,8.8,14.0,999.9,70.0,42.1,0.0,999.9,1,709,26.861110999999998,99.19999975000006,0.85555550000000014,1012.6145830000003
2015-05-09,6,2015,5,54.3,50.9,1026.1,4.4,6.4,11.1,999.9,64.9,46.9,0.0,999.9,1,560,12.890277666666664,103.43020825000004,0.44999999999999962,1016.5312502499996
2015-05-10,7,2015,5,57.0,54.8,1023.5,0.8,8.3,17.1,999.9,64.9,50.0,0.01,999.9,1,549,16.212500000000009,108.07708350000001,0.55624999999999969,1013.7083332500001
2015-05-11,1,2015,5,57.9,55.9,1020.7,0.8,11.1,15.9,21.0,66.9,54.0,0.0,999.9,1,645,13.893830999999997,101.24375000000003,0.58492066666666642,1010.0729164999997
2015-05-12,2,2015,5,58.3,56.2,1012.5,0.9,11.3,18.1,24.1,66.9,54.0,0.02,999.9,1,684,12.560000000000002,130.67291675000007,0.56357333333333282,1001.6354167499998
2015-05-13,3,2015,5,59.5,47.2,1012.4,8.7,12.2,17.1,24.1,66.9,53.1,0.0,999.9,0,655,7.0694446666666728,156.50416675000002,0.49027766666666689,1010.2395835000003
2015-05-14,4,2015,5,54.0,39.9,1025.2,10.0,6.9,13.0,999.9,66.9,45.0,0.0,999.9,0,654,13.104166333333328,128.18333325,0.73621016666666639,1018.7916667500006
2015-05-15,5,2015,5,54.4,46.4,1025.7,10.0,9.7,13.0,999.9,64.9,46.9,0.0,999.9,0,723,22.122222000000004,105.16770825000003,1.1368055000000001,1016.46874975
2015-05-16,6,2015,5,55.5,50.3,1023.7,9.9,7.5,11.1,999.9,64.0,48.0,0.0,999.9,0,650,25.855555666666675,106.92083324999994,0.93541666666666679,1012.7187497499998
2015-05-17,7,2015,5,63.1,56.2,1020.3,9.4,9.1,18.1,21.0,78.1,50.0,0.0,999.9,0,543,22.516666666666673,111.48437500000001,0.72916666666666663,1011.4687500000003
2015-05-18,1,2015,5,53.9,48.8,1023.2,5.7,9.4,17.1,18.1,60.1,48.0,0.0,999.9,1,566,19.120084666666664,92.020833249999967,0.62395383333333332,1012.3229167499998
2015-05-19,2,2015,5,51.4,49.9,1015.7,2.3,8.6,13.0,999.9,61.0,46.0,0.0,999.9,1,606,24.551449333333341,124.03958325000004,0.69444433333333322,1003.8124999999993
2015-05-20,3,2015,5,58.8,50.1,1007.7,6.1,11.2,19.0,28.9,64.9,46.0,0.3,999.9,1,666,7.9680556666666664,153.42187499999986,0.59375000000000011,1004.1770832499999
2015-05-21,4,2015,5,54.8,41.1,1014.1,10.0,7.7,14.0,19.0,64.9,48.0,0.0,999.9,0,615,21.12777766666666,107.015625,0.889006,1005.9062502499991
2015-05-22,5,2015,5,53.8,48.0,1011.7,9.1,9.2,15.9,999.9,61.0,48.0,0.69,999.9,0,727,12.069444333333344,144.26979175000008,0.77013883333333344,1005.4583332499997
2015-05-23,6,2015,5,54.8,33.2,1023.4,10.0,15.0,22.9,28.0,61.0,48.0,0.61,999.9,0,546,9.3277780000000039,131.12708350000008,0.684722166666667,1019.1250000000001
2015-05-24,7,2015,5,56.5,48.2,1026.6,10.0,15.5,22.0,25.1,63.0,51.1,0.0,999.9,0,432,15.884722333333329,105.946875,1.2187500000000013,1017.6458335000001
2015-05-25,1,2015,5,58.9,52.6,1025.6,10.0,11.4,15.0,999.9,66.0,51.1,0.0,999.9,0,420,15.222222333333324,102.85625025000006,0.9777778333333329,1015.0520832500001
2015-05-26,2,2015,5,61.1,56.2,1024.1,9.8,14.4,19.0,24.1,66.0,54.0,0.0,999.9,0,686,16.625757666666654,104.48229150000003,0.7296096666666666,1013.5937497500004
2015-05-27,3,2015,5,62.4,57.8,1023.8,8.5,13.4,18.1,24.1,68.0,57.9,0.0,999.9,0,697,21.199999999999992,99.91666675,0.65277766666666692,1012.4687499999997
2015-05-28,4,2015,5,62.4,57.6,1023.0,9.2,11.7,15.9,22.0,68.0,59.0,0.0,999.9,0,682,23.625277666666669,96.306249749999964,0.79854799999999992,1012.7499999999998
2015-05-29,5,2015,5,65.4,57.4,1024.6,9.2,5.7,9.9,999.9,75.9,60.1,0.0,999.9,0,813,14.359304999999999,75.874366000000023,0.77289066666666684,1016.2499999999999
2015-05-30,6,2015,5,63.3,59.9,1023.5,4.2,8.5,15.0,999.9,75.9,57.9,0.0,999.9,1,622,12.94583333333334,99.271874749999981,0.5027778333333337,1012.3854165000005
2015-05-31,7,2015,5,64.7,60.9,1019.8,7.1,11.2,15.0,21.0,71.1,59.0,0.0,999.9,1,555,9.256944333333335,100.83750000000009,0.4069443333333333,1009.3958332499997
2015-06-01,1,2015,6,55.9,52.8,1021.5,4.9,12.7,19.0,999.9,71.1,53.1,0.0,999.9,0,691,8.2417929999999924,83.063541749999942,0.15066750000000004,1011.0833335000001
2015-06-02,2,2015,6,53.4,50.1,1019.5,6.6,13.7,19.0,22.9,61.0,51.1,0.08,999.9,0,642,10.665277999999995,75.334375000000023,0.23958333333333354,1011.9583332500001
2015-06-03,3,2015,6,53.0,44.9,1022.7,10.0,13.9,19.0,25.1,57.9,50.0,0.07,999.9,0,658,9.4999999999999929,84.251041499999971,0.39375000000000016,1014.5625000000001
2015-06-04,4,2015,6,52.2,42.8,1025.5,10.0,7.9,14.0,18.1,60.1,43.0,0.01,999.9,0,552,9.2613273333333268,80.872916500000031,0.37327016666666646,1015.8120472499994
2015-06-05,5,2015,6,53.1,46.6,1021.2,10.0,7.3,11.1,999.9,60.1,43.0,0.0,999.9,0,692,18.264674000000003,85.782518250000038,0.60051750000000059,1009.1485507500001
2015-06-06,6,2015,6,58.0,52.5,1012.6,8.4,11.5,22.0,28.9,63.0,46.9,0.05,999.9,1,598,17.473889000000003,90.698125,0.6102778333333333,1005.5555557499999
2015-06-07,7,2015,6,59.5,45.8,1020.5,10.0,7.7,11.1,999.9,69.1,51.1,0.14,999.9,0,559,9.8194446666666639,77.580208249999984,0.63194449999999969,1012.5104167499999
2015-06-08,1,2015,6,59.6,51.8,1018.6,10.0,10.6,15.9,999.9,69.1,51.1,0.0,999.9,0,634,12.996050666666672,98.059782500000011,0.5099008333333338,1004.4959240000001
2015-06-09,2,2015,6,64.0,59.9,1010.5,7.9,14.2,17.1,25.1,70.0,53.1,0.0,999.9,0,652,15.396338666666665,116.19374999999997,0.3847221666666667,997.21875000000011
2015-06-10,3,2015,6,65.2,58.5,1010.9,6.4,8.8,12.0,999.9,73.0,57.9,0.07,999.9,1,667,16.376767666666659,122.73958350000005,0.56527783333333315,1002.4062500000001
2015-06-11,4,2015,6,64.6,59.7,1012.3,9.1,11.8,18.1,22.0,73.0,57.9,0.0,999.9,0,666,17.012560666666658,124.11385874999995,0.8199274999999997,1003.1784419999999
2015-06-12,5,2015,6,67.0,60.2,1014.4,5.9,6.8,13.0,999.9,79.0,61.0,0.0,999.9,1,451,17.303571333333345,76.871875,0.55763899999999955,1004.0625000000003
2015-06-13,6,2015,6,68.0,61.0,1012.6,6.0,10.9,21.0,25.1,79.0,61.0,0.02,999.9,1,395,9.6458333333333428,127.75,0.40694433333333346,1004.9374999999998
2015-06-14,7,2015,6,66.9,53.5,1017.2,10.0,8.9,13.0,15.9,75.9,59.0,0.0,999.9,0,578,14.825000000000003,99.792708250000089,0.564583333333333,1008.8333335000003
2015-06-15,1,2015,6,57.8,51.4,1019.2,8.0,9.9,15.9,999.9,59.0,55.0,0.0,999.9,0,506,12.378359666666668,64.396874999999952,0.14202716666666682,1005.9157194999999
2015-06-16,2,2015,6,64.2,61.9,1012.8,3.6,7.1,19.0,25.1,73.0,55.9,0.47,999.9,1,593,18.076388999999985,95.3635415,0.292361,1003.7187499999995
2015-06-17,3,2015,6,64.8,53.9,1017.3,8.4,14.5,22.9,31.1,66.9,57.0,0.0,999.9,1,706,10.604045666666666,71.271286250000017,0.54424166666666718,1010.5692932499995
2015-06-18,4,2015,6,59.1,47.7,1019.3,10.0,3.9,8.0,999.9,66.9,48.9,0.0,999.9,0,615,12.210265666666668,88.078441999999953,0.37411583333333331,1008.8319745
2015-06-19,5,2015,6,65.6,58.0,1013.2,10.0,7.4,11.1,14.0,80.1,48.9,0.0,999.9,0,732,14.429999999999996,97.98854175000001,0.49861100000000008,1004.4687499999998
2015-06-20,6,2015,6,62.0,56.0,1018.8,10.0,9.0,15.0,20.0,80.1,55.9,0.0,999.9,0,505,8.9430553333333282,44.186458499999993,0.26407816666666656,1008.1875000000001
2015-06-21,7,2015,6,64.9,61.5,1014.6,6.2,11.3,18.1,28.0,71.6,59.0,0.0,999.9,1,620,9.9041669999999975,129.88958325,0.34722233333333341,998.56249999999977
2015-06-22,1,2015,6,67.1,62.7,1012.0,6.2,6.2,12.0,999.9,77.0,59.0,1.8,999.9,1,774,11.59898966666667,148.36979149999988,0.61803116666666613,1005.3124999999999
2015-06-23,2,2015,6,65.5,61.1,1013.9,7.8,10.2,18.1,26.0,77.0,59.0,0.0,999.9,1,703,16.283838333333339,120.44642850000002,0.58472216666666643,1002.0104164999998
2015-06-24,3,2015,6,70.8,62.5,1011.9,8.2,9.4,18.1,28.0,79.0,59.0,0.21,999.9,1,778,9.3575980000000065,161.05833325000003,0.56319450000000015,1006.8124997499999
